date,Price,lagged,Month,Season,Summer,Winter,Spring,Autumn,Year,Months_since_1992,DayOfWeek,Price_Lag_7,Price_Rolling_Mean_7,Price_Rolling_Mean_30
1995-05-31,128000.0,138000.0,5,Autumn,False,False,False,True,1995,40,2,132500.0,133785.7142857143,125050.00000000003
1995-06-30,122000.0,128000.0,6,Winter,False,True,False,False,1995,41,4,134000.0,133142.85714285716,125316.6666666667
1995-07-31,128000.0,122000.0,7,Winter,False,True,False,False,1995,42,0,149000.0,131428.57142857145,125866.6666666667
1995-08-31,135000.0,128000.0,8,Winter,False,True,False,False,1995,43,3,118000.0,128428.57142857145,126166.6666666667
1995-09-30,139000.00000000012,135000.0,9,Spring,False,False,True,False,1995,44,5,140000.00000000012,130857.14285714287,126833.33333333336
1995-10-31,123000.00000000012,139000.00000000012,10,Spring,False,False,True,False,1995,45,1,125000.0,130714.28571428572,127966.6666666667
1995-11-30,126000.00000000012,123000.00000000012,11,Spring,False,False,True,False,1995,46,3,138000.0,130428.57142857146,128133.33333333336
1995-12-31,128000.0,126000.00000000012,12,Summer,True,False,False,False,1995,47,6,128000.0,128714.28571428577,128066.6666666667
1996-01-31,132000.0,128000.0,1,Summer,True,False,False,False,1996,48,2,122000.0,128714.28571428577,128133.33333333336
1996-02-29,133000.00000000012,132000.0,2,Summer,True,False,False,False,1996,49,3,128000.0,130142.85714285719,128416.6666666667
1996-03-31,133000.00000000012,133000.00000000012,3,Autumn,False,False,False,True,1996,50,6,135000.0,130857.14285714293,128883.33333333336
1996-04-30,130000.00000000012,133000.00000000012,4,Autumn,False,False,False,True,1996,51,1,139000.00000000012,130571.42857142865,129316.6666666667
1996-05-31,135750.00000000012,130000.00000000012,5,Autumn,False,False,False,True,1996,52,4,123000.00000000012,129285.71428571436,129850.00000000003
1996-06-30,146000.00000000012,135750.00000000012,6,Winter,False,True,False,False,1996,53,6,126000.00000000012,131107.14285714293,130175.00000000003
